REGRESSION,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8
2.2,0,1,0,0,1,1980,0
2.08,0,1,0,0,1,1980,0
2.2,0,1,0,0,1,1980,0
2.2,3,0,0,0,1,1980,1
2.2,0,1,1,0,0,1980,0
2.2,0,0,0,0,0,1980,1
2.2,0,1,0,0,1,1980,0
2.2,0,0,0,0,0,1980,1
2.2,0,0,0,0,0,1980,1
2.2,0,1,1,0,0,1980,1
2.2,0,0,0,0,0,1980,0
2.2,0,0,0,0,1,1980,0
2.2,0,0,0,0,0,1980,0
2.2,0,0,0,0,0,1980,0
2.2,0,0,0,0,1,1980,0
2.2,0,1,0,0,0,1980,0
2.2,0,1,0,0,1,1980,0
2.2,0,0,0,0,0,1980,0
2.2,5,1,0,0,0,1980,0
2.2,0,0,0,0,1,1980,0
2.2,0,1,0,0,0,1980,0
2.2,0,0,0,0,0,1980,0
2.2,0,0,0,0,1,1980,0
2.2,2,0,0,0,0,1980,0
2.2,0,1,0,0,0,1980,0
2.08,0,0,0,0,0,1980,0
2.2,2,1,0,0,0,1980,0
2.2,0,0,0,0,0,1980,0
2.2,0,0,0,0,0,1980,0
2.2,0,1,0,0,0,1980,0
2.2,0,0,0,0,0,1980,0
2.2,0,0,0,0,0,1980,1
2.08,0,0,0,0,0,1980,0
2.2,0,0,0,0,1,1980,0
2.2,0,0,0,0,1,1980,0
2.2,0,1,0,0,0,1980,0
2.2,0,1,1,0,0,1980,0
2.2,0,0,0,0,0,1980,0
2.2,0,1,1,0,0,1980,0
2.2,0,1,0,0,0,1980,0
2.2,0,1,0,0,0,1980,0
2.2,1,0,0,0,0,1980,0
2.2,0,0,0,0,0,1980,0
2.2,1,0,0,0,0,1980,0
2.2,0,1,0,0,0,1980,0
2.2,0,0,0,0,1,1980,0
2.2,0,0,0,0,0,1980,0
2.2,4,1,0,0,1,1980,0
2.2,0,1,1,0,0,1980,0
2.08,3,1,0,0,1,1980,0
2.2,3,1,0,0,0,1980,0
2.2,0,1,1,0,0,1980,0
2.2,0,1,0,0,1,1980,1
2.2,0,0,0,0,0,1980,0
2.2,0,0,0,0,1,1980,0
2.2,0,0,0,0,0,1980,1
2.2,0,1,0,0,1,1980,0
2.08,0,0,0,0,1,1980,0
2.2,0,0,0,0,0,1980,1
2.2,0,1,0,0,0,1980,1
2.2,0,1,1,0,0,1980,0
2.2,0,0,0,0,0,1980,1
2.08,0,0,0,0,0,1981,1
2.08,0,1,0,0,1,1981,0
2.08,0,0,0,0,0,1981,0
2.08,0,1,0,0,0,1981,1
2.08,0,1,0,0,1,1981,0
2.08,0,1,0,0,1,1981,0
2.08,0,1,0,0,1,1981,0
2.08,0,1,0,0,0,1981,0
2.08,0,1,1,0,1,1981,0
2.08,4,0,0,0,0,1981,0
2.08,0,1,1,0,0,1981,0
2.08,0,1,0,0,1,1981,0
2.08,0,0,0,0,0,1981,0
2.08,0,1,0,0,0,1981,0
2.08,0,0,0,0,0,1981,1
2.08,0,0,0,0,1,1981,0
2.08,0,1,0,0,1,1981,1
1.95,0,0,0,0,1,1981,0
2.08,0,0,0,0,0,1981,0
2.08,0,0,0,0,1,1981,0
2.08,2,0,0,0,0,1981,1
2.08,0,0,0,0,0,1981,1
2.08,0,1,0,0,1,1981,0
2.08,0,1,0,0,0,1981,0
2.08,0,0,0,0,0,1981,1
2.08,0,0,0,0,1,1981,0
2.08,0,0,0,0,0,1981,0
2.08,0,1,0,0,1,1981,0
2.08,0,0,0,0,1,1981,0
2.08,0,1,0,0,0,1981,0
2.08,0,0,0,0,0,1981,0
2.08,0,0,0,0,0,1981,0
1.95,0,1,0,0,0,1981,1
2.08,0,0,0,0,0,1981,0
2.08,1,0,0,0,0,1981,0
2.08,0,0,0,0,1,1981,0
2.08,0,1,0,0,0,1981,0
1.95,1,0,0,0,0,1981,1
2.08,0,0,0,0,1,1981,0
2.08,0,1,0,0,0,1981,1
1.95,0,1,0,0,0,1981,1
2.08,0,0,0,0,0,1981,0
2.08,0,0,0,0,1,1981,0
2.08,0,0,0,0,1,1981,0
2.08,0,1,0,0,0,1981,0
2.08,0,0,0,0,0,1981,0
2.08,0,1,0,0,1,1981,0
2.08,0,1,0,0,0,1981,0
1.95,0,0,0,0,0,1981,0
2.08,0,1,0,0,1,1981,0
2.08,0,1,0,0,0,1981,0
2.08,0,0,0,0,0,1981,1
2.08,0,0,0,0,0,1981,1
2.08,0,1,0,0,1,1981,0
2.08,0,1,0,0,0,1981,1
2.08,0,0,0,0,0,1981,1
2.08,0,0,0,0,0,1981,0
1.95,1,0,0,0,0,1981,1
2.08,0,0,0,0,0,1981,0
1.95,0,0,0,0,0,1981,0
2.08,0,1,0,0,0,1981,0
2.08,0,0,0,0,1,1981,0
2.08,0,1,0,0,0,1981,0
2.08,0,0,0,0,1,1981,0
2.08,0,1,0,0,0,1981,1
2.08,3,0,0,0,0,1981,0
2.08,1,0,0,0,0,1981,0
2.08,0,1,0,0,0,1981,0
2.08,0,0,0,0,0,1981,1
2.08,1,0,0,0,0,1981,0
2.08,0,1,0,0,0,1981,0
2.08,1,0,0,0,1,1981,0
2.08,7,1,0,0,1,1981,0
2.08,0,0,0,0,0,1981,0
2.08,1,0,0,0,0,1981,0
2.08,2,1,0,0,0,1981,0
2.08,0,0,0,0,0,1981,0
2.08,0,0,0,0,0,1981,1
2.08,0,0,0,0,0,1981,0
2.08,1,0,0,0,0,1981,0
2.08,0,1,1,0,0,1981,0
2.08,0,0,0,0,1,1981,0
2.08,0,1,0,0,1,1981,0
2.08,0,0,0,0,0,1981,1
2.08,0,1,0,0,0,1981,0
2.08,0,0,0,0,1,1981,0
1.95,0,1,0,0,0,1981,0
2.08,0,1,0,0,1,1981,0
2.08,0,0,0,0,1,1981,0
2.08,0,0,0,0,0,1981,0
2.08,0,1,1,0,0,1981,1
2.08,0,0,0,0,0,1981,0
2.08,0,0,0,0,0,1981,1
2.08,0,0,0,0,0,1981,0
2.08,0,1,0,0,0,1981,0
2.08,0,0,0,0,1,1981,1
2.08,0,1,0,0,0,1981,1
2.08,0,0,0,0,1,1981,0
2.08,0,0,0,0,0,1981,0
2.08,0,0,0,0,0,1981,0
2.08,0,0,0,0,0,1981,0
2.08,0,0,0,0,0,1981,0
2.08,0,0,0,0,0,1981,0
2.08,0,0,0,0,0,1981,0
2.08,0,0,0,0,0,1981,0
2.08,0,0,0,0,0,1981,0
2.08,0,0,0,0,0,1981,0
2.08,0,0,0,0,0,1981,1
2.08,0,1,0,0,1,1981,1
2.08,0,1,0,0,0,1981,0
2.08,0,1,1,0,1,1981,0
1.95,0,0,0,0,0,1982,0
1.95,6,0,0,0,0,1982,1
1.95,0,0,0,0,0,1982,1
1.95,0,0,0,0,0,1982,0
1.95,0,0,0,0,0,1982,0
1.95,0,1,0,0,0,1982,0
1.95,0,1,1,0,0,1982,0
1.95,0,1,1,0,0,1982,1
1.95,0,0,0,0,1,1982,1
1.95,0,1,0,0,0,1982,1
1.95,0,0,0,0,0,1982,0
1.95,0,0,0,0,0,1982,1
1.95,0,1,0,0,0,1982,0
1.95,0,0,0,0,1,1982,0
1.95,0,1,0,0,1,1982,0
1.79,0,1,1,0,0,1982,1
1.95,0,1,0,0,1,1982,0
1.95,0,1,0,0,0,1982,0
1.95,0,1,1,0,0,1982,1
1.95,0,0,0,0,0,1982,1
1.95,0,0,0,0,1,1982,1
1.95,0,1,0,0,1,1982,0
1.95,0,0,0,0,0,1982,0
1.95,0,0,0,0,0,1982,0
1.95,0,0,0,0,0,1982,0
1.39,3,1,0,0,0,1982,0
1.95,0,0,0,0,0,1982,0
1.95,0,1,0,0,0,1982,1
1.95,0,0,0,0,0,1982,1
1.95,0,1,1,0,0,1982,0
1.79,0,0,0,0,1,1982,0
1.95,2,1,0,0,1,1982,0
1.95,0,1,0,0,1,1982,0
1.79,0,0,0,0,1,1982,0
1.95,0,0,0,0,1,1982,1
1.95,0,0,0,0,1,1982,0
1.95,0,1,0,0,1,1982,0
1.95,0,1,0,0,0,1982,0
1.95,0,0,0,0,0,1982,1
1.95,0,1,1,0,0,1982,0
1.95,0,0,0,0,1,1982,1
1.95,0,1,0,0,0,1982,0
1.95,0,0,0,0,0,1982,0
1.95,0,1,0,0,0,1982,0
1.79,0,1,0,0,0,1982,0
1.95,0,1,0,0,0,1982,0
1.95,0,1,1,0,0,1982,0
1.95,0,1,1,0,0,1982,0
1.95,0,1,0,0,1,1982,0
1.95,0,1,1,0,0,1982,1
1.95,0,1,0,0,1,1982,0
1.95,0,0,0,0,1,1982,0
1.95,0,1,0,0,0,1982,1
1.95,0,1,0,0,0,1982,1
1.95,0,0,0,0,0,1982,0
1.95,0,1,1,0,1,1982,0
1.95,0,0,0,0,1,1982,0
1.79,0,0,0,0,0,1982,0
1.95,0,0,0,0,1,1982,0
1.95,0,1,0,0,0,1982,0
1.95,0,0,0,0,0,1982,0
1.95,0,1,0,0,0,1982,0
1.95,0,0,0,0,1,1982,0
1.95,0,0,0,0,0,1982,1
1.95,0,0,0,0,0,1982,1
1.39,2,1,0,0,0,1982,1
1.95,0,1,0,0,0,1982,0
1.95,0,0,0,0,1,1982,0
1.95,2,1,0,0,0,1982,0
1.95,0,0,1,0,1,1982,1
1.95,0,1,1,0,1,1982,0
1.95,0,1,1,0,0,1982,0
1.95,0,1,1,0,0,1982,0
1.95,0,1,0,0,0,1982,0
1.95,0,1,0,0,1,1982,0
1.95,0,1,0,0,0,1982,0
1.95,0,0,0,0,0,1982,0
1.95,0,1,0,0,0,1982,1
1.95,0,0,0,0,0,1982,0
1.95,0,0,0,0,0,1982,0
1.95,0,0,0,0,1,1982,0
1.95,0,1,0,0,0,1982,1
1.95,0,0,0,0,0,1982,1
1.95,1,0,0,0,1,1982,0
1.79,0,0,0,0,1,1982,0
1.95,0,1,0,0,0,1982,0
1.95,0,0,0,0,0,1982,1
1.95,0,0,0,0,1,1982,0
1.95,0,0,0,0,0,1982,1
1.95,0,0,0,0,1,1982,0
1.95,0,0,0,0,0,1982,1
1.95,2,1,0,0,0,1982,0
2.08,5,1,0,0,0,1982,0
1.95,0,1,0,0,0,1982,0
1.95,0,0,0,0,0,1982,0
1.95,0,1,0,0,0,1982,1
1.95,0,0,0,0,0,1982,0
1.95,0,1,0,0,0,1982,1
1.95,0,0,0,0,1,1982,0
1.95,6,0,0,0,0,1982,0
1.95,0,0,0,0,1,1982,0
1.95,0,0,0,1,0,1982,1
1.95,0,1,0,0,0,1982,0
1.95,0,1,0,0,0,1982,0
1.95,0,0,0,0,0,1982,0
1.95,0,0,0,0,1,1982,0
1.95,0,1,0,0,1,1982,0
1.95,0,1,0,0,1,1982,0
1.95,0,0,0,0,0,1982,1
1.95,0,0,0,0,1,1982,0
1.95,0,0,0,0,1,1982,0
1.95,0,1,0,0,0,1982,1
1.95,0,0,0,0,0,1982,0
1.95,0,1,1,0,0,1982,0
1.95,0,1,0,0,1,1982,1
1.95,0,1,0,0,0,1982,0
1.95,0,1,0,0,1,1982,0
1.95,0,1,0,0,1,1982,0
1.95,0,1,0,0,0,1982,1
1.95,0,0,0,0,0,1982,1
1.95,0,1,0,0,1,1982,1
1.95,0,0,0,0,0,1982,0
1.95,0,0,0,0,1,1982,0
1.95,0,1,0,0,1,1982,1
1.95,0,0,0,0,0,1982,1
1.95,0,0,0,0,1,1982,1
1.95,0,1,0,0,1,1982,0
1.95,0,0,0,0,1,1982,0
1.95,0,0,0,0,0,1982,0
1.95,0,0,0,0,1,1982,1
1.95,0,1,1,0,1,1982,0
1.95,0,0,0,0,0,1982,1
1.95,0,0,0,0,0,1982,0
1.95,0,0,0,0,0,1982,1
1.95,0,0,0,0,0,1982,0
1.95,0,1,0,0,1,1982,0
1.95,6,0,0,0,0,1982,1
1.79,0,1,0,0,0,1983,0
1.79,0,0,0,0,0,1983,1
1.79,0,0,0,0,1,1983,0
1.79,0,0,0,1,0,1983,1
1.79,0,1,0,0,1,1983,0
1.79,0,0,0,0,1,1983,0
1.61,0,0,0,0,1,1983,0
1.79,0,1,0,0,0,1983,0
1.79,0,1,0,0,1,1983,0
1.79,0,0,0,0,0,1983,0
1.79,0,0,0,0,0,1983,1
1.79,0,1,0,0,0,1983,0
1.79,0,1,0,0,1,1983,0
1.79,0,0,0,0,1,1983,1
1.79,0,0,0,0,1,1983,0
1.79,0,1,1,0,1,1983,0
1.79,0,0,0,0,1,1983,0
1.79,0,1,0,0,1,1983,0
1.79,0,0,0,0,0,1983,1
1.79,0,1,1,0,0,1983,0
1.79,0,1,0,0,1,1983,0
1.79,0,0,0,0,1,1983,0
1.79,0,1,0,0,0,1983,0
1.79,0,0,0,0,0,1983,1
1.79,0,0,0,0,1,1983,0
1.79,0,1,0,0,0,1983,0
1.79,0,1,0,0,1,1983,0
1.79,0,0,0,0,1,1983,0
1.79,0,0,0,0,1,1983,0
1.79,0,0,0,0,0,1983,0
1.79,0,0,0,0,0,1983,1
1.79,0,0,0,0,1,1983,0
1.79,0,1,0,0,0,1983,0
1.79,0,0,0,0,0,1983,0
1.79,0,0,0,0,0,1983,0
1.79,1,0,0,0,0,1983,0
1.61,3,1,0,0,0,1983,0
1.79,0,0,0,0,0,1983,0
1.79,0,1,1,0,0,1983,0
1.79,0,0,0,0,0,1983,0
1.79,0,1,0,0,1,1983,1
1.79,0,0,0,0,1,1983,0
1.79,0,1,0,0,0,1983,0
1.79,0,1,0,0,0,1983,1
1.79,0,1,1,0,0,1983,0
1.79,0,0,0,0,1,1983,0
1.79,0,1,0,0,0,1983,0
1.79,0,0,0,0,1,1983,0
1.79,0,0,0,0,1,1983,1
1.79,0,1,0,0,0,1983,0
1.79,0,0,0,0,0,1983,0
1.79,0,0,0,0,0,1983,0
1.79,0,1,0,0,0,1983,1
1.79,0,1,0,0,1,1983,0
1.79,0,1,0,0,0,1983,0
1.79,0,0,0,0,0,1983,0
1.79,0,0,0,0,0,1983,0
1.79,0,1,0,0,0,1983,1
1.79,0,1,1,0,0,1983,0
1.79,0,0,0,0,1,1983,0
1.79,0,1,0,0,0,1983,0
1.79,0,0,0,0,1,1983,0
1.79,0,0,0,0,1,1983,0
1.79,4,0,0,0,0,1983,0
1.79,0,0,0,0,0,1983,0
1.79,0,0,0,0,1,1983,0
1.79,0,0,0,0,0,1983,0
1.79,0,0,0,0,0,1983,0
1.79,0,1,0,0,0,1983,0
1.61,0,0,0,0,1,1983,1
1.61,2,1,0,0,0,1983,0
1.79,0,1,0,0,1,1983,0
1.79,0,0,0,0,1,1983,0
1.79,0,0,0,0,0,1983,0
1.79,0,0,0,0,0,1983,1
1.79,0,0,0,0,1,1983,0
1.79,0,0,0,0,1,1983,1
1.79,0,0,0,0,0,1983,0
1.79,0,0,0,0,0,1983,1
1.79,0,0,0,0,0,1983,0
1.79,0,1,0,0,0,1983,0
1.79,0,1,0,0,0,1983,1
1.79,0,1,0,0,1,1983,0
1.79,0,1,0,0,0,1983,0
1.79,0,1,0,0,0,1983,0
1.61,3,1,0,0,0,1983,0
1.79,0,0,0,0,0,1983,0
1.79,0,1,0,0,0,1983,0
1.79,0,1,0,0,1,1983,1
1.79,0,1,0,0,1,1983,0
1.79,0,0,0,0,1,1983,1
1.79,0,0,0,1,0,1983,1
1.61,2,1,0,0,0,1983,0
1.79,0,0,0,0,0,1983,0
1.79,0,0,0,0,0,1983,0
1.79,0,0,0,0,0,1983,0
1.79,0,1,0,0,0,1983,0
1.79,0,0,0,0,0,1983,0
1.79,0,0,1,0,0,1983,0
1.79,0,0,0,0,0,1983,0
1.79,0,0,0,0,0,1983,0
1.79,0,0,0,0,0,1983,1
1.79,0,0,0,0,0,1983,1
1.79,0,1,0,0,0,1983,0
1.79,0,1,1,0,1,1983,0
1.79,0,0,0,0,1,1983,1
1.79,0,1,0,0,1,1983,0
1.79,0,1,0,0,1,1983,0
1.79,0,0,0,0,0,1983,1
1.79,6,1,0,0,0,1983,0
1.79,0,1,0,0,1,1983,0
1.79,0,1,0,0,1,1983,1
1.79,0,0,0,0,0,1983,1
1.79,0,0,0,0,0,1983,0
1.79,0,0,0,0,0,1983,0
1.79,0,0,0,0,0,1983,0
1.79,0,1,1,0,0,1983,0
1.79,0,0,0,0,0,1983,1
1.79,0,1,0,0,1,1983,0
1.79,0,1,0,0,1,1983,0
1.79,0,0,0,0,1,1983,0
1.79,0,1,0,0,1,1983,0
1.79,0,1,0,0,1,1983,0
1.79,0,0,0,0,0,1983,0
1.79,0,1,0,0,0,1983,0
1.79,0,1,1,0,1,1983,0
1.79,0,1,1,0,0,1983,0
1.79,0,0,0,0,0,1983,0
1.79,0,0,1,0,0,1983,0
1.79,0,1,1,0,0,1983,0
1.79,0,0,0,0,1,1983,0
1.79,0,0,0,0,0,1983,0
1.79,0,0,0,0,1,1983,0
1.79,0,0,0,0,0,1983,1
1.79,0,1,0,0,0,1983,0
1.79,5,0,0,0,1,1983,0
1.79,0,0,0,0,1,1983,0
1.61,0,1,0,0,1,1984,0
1.61,0,0,0,0,1,1984,0
1.61,0,1,0,0,0,1984,0
1.61,0,0,0,0,0,1984,0
1.61,0,0,0,0,0,1984,0
1.61,0,0,0,0,1,1984,0
1.61,0,1,0,0,0,1984,0
1.61,0,1,0,0,1,1984,0
1.61,0,0,0,0,0,1984,0
1.39,0,0,0,0,1,1984,0
1.61,0,1,0,0,1,1984,0
1.61,0,0,0,0,1,1984,0
1.61,0,0,0,0,1,1984,0
1.61,0,0,0,0,0,1984,0
1.61,0,0,0,0,0,1984,0
1.61,0,1,0,0,0,1984,0
1.61,0,0,0,0,0,1984,0
1.61,0,0,0,0,0,1984,0
1.61,0,0,0,0,0,1984,1
1.61,0,0,0,0,1,1984,0
1.61,0,0,0,0,0,1984,1
1.61,0,0,0,0,0,1984,0
1.61,0,1,0,0,1,1984,0
1.61,0,1,0,0,1,1984,0
1.61,0,0,0,0,0,1984,0
1.61,0,0,0,0,0,1984,0
1.61,3,1,0,0,1,1984,0
1.39,0,0,0,0,1,1984,0
1.61,0,1,0,0,1,1984,0
1.61,5,1,0,0,0,1984,0
1.61,0,0,0,0,1,1984,0
1.39,0,0,0,0,1,1984,1
1.61,0,0,0,0,0,1984,0
1.61,0,1,0,0,0,1984,0
1.61,0,1,0,0,0,1984,0
1.61,0,1,0,0,0,1984,0
1.61,0,0,0,0,1,1984,0
1.61,0,0,0,0,0,1984,0
1.61,0,0,0,0,0,1984,0
1.61,0,1,0,0,0,1984,1
1.61,0,0,0,0,1,1984,1
1.61,0,0,0,0,0,1984,1
1.61,0,0,0,0,0,1984,0
1.61,0,0,0,0,0,1984,0
1.79,5,1,0,0,1,1984,0
1.79,5,0,0,0,0,1984,0
1.61,0,0,0,0,1,1984,0
1.61,0,0,0,0,0,1984,1
1.61,0,1,0,0,1,1984,1
1.61,0,1,0,0,0,1984,0
1.61,0,0,0,0,1,1984,0
1.61,0,1,0,0,0,1984,0
1.61,0,1,0,0,0,1984,0
1.61,0,0,0,0,0,1984,1
1.61,0,0,0,0,0,1984,0
1.61,0,0,0,0,0,1984,0
1.61,0,1,0,0,1,1984,1
1.61,0,1,0,0,0,1984,0
1.61,0,0,0,0,1,1984,0
1.61,0,1,0,0,1,1984,0
1.61,0,0,0,0,0,1984,0
1.61,0,0,0,0,0,1984,0
1.61,0,1,0,0,1,1984,0
1.61,0,0,0,0,0,1984,0
1.61,0,0,0,0,1,1984,0
1.61,0,0,0,0,0,1984,1
1.61,0,0,0,0,0,1984,1
1.61,0,0,0,0,0,1984,0
1.61,0,1,0,0,0,1984,0
1.61,0,1,0,0,0,1984,1
1.61,0,1,0,0,1,1984,1
1.61,0,0,0,0,0,1984,0
1.61,0,0,0,0,1,1984,0
1.61,0,0,0,0,1,1984,0
1.61,0,0,0,0,1,1984,1
1.61,0,1,0,0,0,1984,1
1.61,0,0,0,1,1,1984,1
1.61,0,1,0,0,0,1984,0
1.61,0,0,0,0,0,1984,0
1.61,0,1,0,0,1,1984,0
1.61,0,0,0,0,0,1984,0
1.61,1,0,0,0,1,1984,0
1.61,0,0,0,0,0,1984,0
1.61,0,1,0,0,0,1984,0
1.61,0,1,0,0,1,1984,0
1.61,2,0,0,0,1,1984,0
1.61,0,0,0,0,1,1984,0
1.61,0,0,0,1,0,1984,0
1.61,0,0,0,0,0,1984,0
1.61,0,0,0,0,0,1984,0
0.69,2,0,0,0,0,1984,0
1.61,0,0,0,0,0,1984,0
1.61,0,1,0,0,1,1984,1
1.61,0,0,0,0,1,1984,0
1.61,0,0,0,0,0,1984,1
1.61,0,0,0,0,0,1984,1
1.61,0,0,0,0,0,1984,0
1.61,0,1,0,0,1,1984,1
1.61,0,1,0,0,1,1984,0
1.61,0,0,0,0,1,1984,0
1.61,0,0,0,0,1,1984,0
1.61,0,1,0,0,0,1984,0
1.61,0,0,0,0,1,1984,0
1.61,0,0,0,0,0,1984,0
1.61,1,0,0,0,1,1984,0
1.61,0,0,0,0,1,1984,0
1.61,0,0,0,0,0,1984,0
1.61,0,1,0,0,1,1984,0
1.61,0,0,0,0,1,1984,0
1.61,0,0,0,0,0,1984,0
1.61,0,1,0,0,0,1984,1
1.61,0,0,0,0,0,1984,0
1.61,0,1,1,0,0,1984,1
1.39,0,0,0,0,0,1984,0
1.61,0,0,0,0,0,1984,0
1.61,0,0,0,0,0,1984,1
1.61,0,1,0,0,1,1984,0
1.61,0,0,0,0,1,1984,0
1.61,0,0,0,0,0,1984,0
1.61,0,1,1,0,0,1984,0
1.61,0,0,0,0,0,1984,1
1.61,0,1,0,0,1,1984,0
1.39,0,1,0,0,1,1984,0
1.61,0,0,0,0,0,1984,0
1.61,0,0,0,0,1,1984,1
1.61,0,0,0,0,0,1984,0
1.61,0,0,0,0,0,1984,1
1.61,10,1,0,0,0,1984,0
1.61,0,0,0,0,1,1984,1
0.69,2,0,0,0,0,1984,0
1.61,0,0,0,0,0,1984,0
1.61,4,1,0,0,1,1984,0
1.61,0,1,0,0,1,1984,1
1.61,0,0,0,0,1,1984,0
1.61,0,1,0,0,1,1984,1
1.61,0,0,0,0,0,1984,1
1.61,0,0,0,0,0,1984,0
1.39,1,0,0,0,1,1984,0
1.61,0,0,0,0,1,1984,0
1.61,0,0,0,0,0,1984,1
1.61,0,0,0,0,1,1984,0
1.39,0,1,1,0,0,1985,1
1.1,0,0,0,0,1,1985,0
1.39,0,1,0,0,0,1985,0
1.39,0,0,0,0,0,1985,0
1.39,0,0,0,0,0,1985,0
1.39,0,0,0,0,0,1985,0
1.39,0,0,0,0,0,1985,0
1.39,0,0,0,0,1,1985,1
1.39,0,0,0,0,1,1985,1
1.39,0,1,0,0,1,1985,0
1.1,0,0,0,0,0,1985,0
1.39,0,1,0,1,0,1985,0
1.39,0,0,0,0,0,1985,0
1.39,0,0,0,0,0,1985,1
1.39,0,0,0,0,0,1985,0
1.39,0,1,0,0,0,1985,1
1.39,0,0,0,0,0,1985,1
1.39,0,0,0,0,0,1985,0
1.39,0,1,0,0,0,1985,0
1.39,0,1,0,0,0,1985,0
1.39,0,0,0,1,1,1985,0
1.39,0,0,0,0,0,1985,0
1.39,0,0,0,0,1,1985,0
1.39,0,1,0,0,1,1985,0
1.1,0,1,0,0,0,1985,1
1.39,0,1,0,0,0,1985,0
1.39,0,1,0,0,1,1985,1
1.39,0,1,0,0,1,1985,1
1.39,0,0,0,0,1,1985,0
1.39,0,0,0,0,0,1985,1
1.39,0,0,0,0,0,1985,0
1.1,0,1,0,0,0,1985,0
1.39,0,0,0,0,1,1985,0
1.39,0,1,0,0,0,1985,1
1.39,0,0,0,0,1,1985,0
1.39,0,1,1,0,0,1985,1
1.39,0,1,0,0,1,1985,0
1.39,0,1,0,0,1,1985,0
1.39,0,1,1,0,0,1985,0
1.39,0,0,0,0,1,1985,0
1.39,0,1,1,0,0,1985,1
1.1,0,0,0,0,1,1985,0
1.39,0,0,0,0,0,1985,0
1.39,0,0,0,0,0,1985,0
1.1,0,0,0,0,1,1985,0
1.39,0,1,1,0,0,1985,0
1.1,0,0,0,0,0,1985,0
1.39,0,0,0,0,1,1985,0
1.39,0,0,0,0,1,1985,0
1.39,0,0,0,0,0,1985,0
1.39,0,0,0,0,0,1985,0
1.39,0,0,0,0,0,1985,0
1.39,0,1,0,0,0,1985,0
1.39,0,0,0,0,0,1985,0
1.1,0,1,0,0,1,1985,0
1.39,0,0,0,0,0,1985,1
1.39,0,0,0,0,0,1985,0
1.39,0,0,0,0,1,1985,0
1.39,0,1,0,0,0,1985,0
1.39,0,0,0,0,0,1985,0
1.39,0,0,0,0,1,1985,1
1.39,0,0,0,0,1,1985,0
1.39,0,1,1,0,1,1985,0
1.39,0,1,0,0,0,1985,1
1.39,0,1,0,0,1,1985,0
1.39,0,0,0,0,0,1985,0
1.39,0,0,0,0,0,1985,0
1.39,0,1,1,0,0,1985,0
1.39,0,1,0,0,1,1985,1
1.39,0,0,0,0,0,1985,0
1.39,0,1,0,0,0,1985,1
1.39,0,1,0,0,0,1985,0
1.39,0,1,0,0,0,1985,0
1.39,0,1,0,0,0,1985,1
1.39,0,1,0,0,0,1985,1
1.39,0,0,0,0,0,1985,0
1.39,0,1,1,0,0,1985,0
1.39,0,1,0,0,1,1985,1
1.39,0,0,0,0,0,1985,1
1.39,0,1,0,0,0,1985,0
1.39,0,1,0,1,0,1985,0
1.39,0,0,0,0,1,1985,0
1.39,0,1,1,0,0,1985,1
1.39,0,1,0,0,1,1985,0
1.39,0,1,0,0,1,1985,0
1.39,0,1,0,0,1,1985,1
1.39,0,0,0,0,0,1985,0
1.39,0,0,0,0,1,1985,1
1.39,0,0,0,0,0,1985,1
1.39,7,0,0,0,0,1985,1
1.39,0,0,0,0,0,1985,0
1.39,0,0,0,0,0,1985,0
1.39,0,1,0,0,0,1985,1
1.39,0,0,0,0,0,1985,1
1.39,0,0,0,0,0,1985,1
1.39,0,1,0,0,1,1985,0
1.39,0,1,0,0,1,1985,1
1.39,0,0,0,0,0,1985,0
1.39,0,0,0,0,0,1985,0
1.39,0,0,0,0,0,1985,0
1.39,0,0,0,0,1,1985,1
1.39,0,0,0,0,1,1985,0
1.39,0,1,0,0,0,1985,0
1.39,0,0,0,0,0,1985,0
1.39,0,1,0,0,0,1985,0
1.39,0,1,0,0,1,1985,0
1.39,0,0,0,0,1,1985,1
1.39,0,0,0,0,0,1985,1
1.1,0,0,0,0,0,1985,0
1.39,0,0,0,0,0,1985,0
1.39,0,0,0,0,1,1985,0
1.39,0,0,0,0,0,1985,0
1.39,0,0,0,0,0,1985,0
1.39,0,1,0,0,0,1985,0
1.39,0,0,0,0,0,1985,0
1.39,0,1,0,0,0,1985,0
1.39,0,0,0,0,0,1985,1
1.39,0,1,1,0,0,1985,0
1.39,0,1,0,0,0,1985,0
1.39,0,1,0,0,1,1985,1
1.39,0,0,0,0,1,1985,0
1.39,0,1,0,0,1,1985,0
1.39,0,1,0,0,0,1985,1
1.39,0,1,0,0,1,1985,0
1.39,0,0,0,0,0,1985,0
1.1,0,1,0,0,0,1985,1
1.39,0,0,0,0,0,1985,0
1.39,0,0,0,0,0,1985,1
1.1,0,0,0,0,0,1985,1
1.39,0,0,0,0,1,1985,0
1.39,0,0,0,0,0,1985,0
1.39,5,0,0,0,1,1985,1
1.39,0,0,0,0,1,1985,0
1.39,0,0,0,0,1,1985,0
1.1,0,0,0,0,1,1985,1
1.39,0,1,0,0,0,1985,0
1.39,0,1,0,0,1,1985,1
1.39,0,1,0,0,1,1985,0
1.39,0,0,0,0,0,1985,0
1.1,0,0,0,0,1,1986,0
1.1,0,1,0,0,1,1986,0
1.1,0,1,0,0,1,1986,0
1.1,0,1,0,0,0,1986,0
1.1,0,0,0,0,0,1986,1
1.1,0,1,0,0,1,1986,1
1.1,0,1,0,0,1,1986,0
