REGRESSION,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7
-0.001,-3.4,10,0.0003,0.025,-0.1,0
0.001,4.1,0,-0.0049,-0.001,0.2,0.01
0.001,7.7,30,0.0008,-0.011,0.1,0
-0.001,-6.9,40,-0.0011,0.024,-0.1,0
-0.001,-6.3,10,-0.0051,0.007,0,0
0.001,3.2,-10,0.0015,-0.008,0.2,0
0.001,6.8,20,0.0055,0.009,0.1,0
-0.002,-1.6,50,-0.008,0.004,-0.1,0
-0.004,-5.7,0,0.0017,0.003,-0.4,0
-0.005,-8,-50,-0.0009,0,0.3,-0.01
0.001,3.4,-50,-0.0008,-0.003,0.4,0
0.008,9.2,-50,-0.002,-0.005,0.4,0
0.003,12.6,-10,-0.003,-0.016,0.1,0
0.002,11.2,10,0.0007,-0.018,-0.2,0
-0.002,-3.5,40,0.0029,0.002,-0.3,0
-0.005,-7.9,10,-0.0056,-0.004,-0.1,0
0.008,5,0,0.0091,-0.015,0.2,0
-0.001,4,10,0.0126,0.008,-0.3,0.02
-0.002,1,10,0.0094,0.021,-0.2,-0.01
0.001,1.2,10,-0.0016,-0.028,0.1,-0.01
0.001,1.7,10,0.0067,-0.023,0,0
-0.002,-0.2,10,0.007,-0.003,-0.1,0
-0.001,-1.2,0,-0.0073,0.004,-0.1,0
0.002,-1.7,0,0.0057,-0.006,0,0
-0.002,-3.7,-10,-0.0051,0.001,0,-0.01
-0.004,-3.1,-20,-0.0124,-0.013,0.1,0
0.004,5.7,-20,0.0037,-0.039,0.2,0
0.001,6.7,0,0.0142,-0.018,-0.1,0.01
-0.002,2.8,10,0.0075,0.013,-0.2,0
-0.003,-5.4,10,-0.0095,0.004,-0.2,0
0.001,-5.8,-10,-0.0073,-0.028,0.1,-0.02
-0.001,-5,-20,0.0047,-0.031,0,0
0.001,-5,-40,0.0133,-0.001,-0.1,0.01
-0.002,-7.3,-60,0.0013,0.026,0.1,0
-0.003,-3.6,-70,-0.0011,0.023,0.2,0
0.001,0.4,-70,-0.0002,0.022,0.4,0
0.002,6.9,-60,-0.0079,0.013,0.2,0
0.001,5.1,-40,-0.0094,-0.018,-0.2,0.01
-0.007,-3.3,-40,0.0022,-0.031,-0.3,0
0.001,-0.2,-50,0.0122,-0.002,0.2,-0.01
0.002,2.8,-50,0.01,0.019,0.1,0
0.001,3.6,-40,0.0039,0.031,0,0.01
0.002,3.4,-10,-0.0039,0.005,0,0
-0.001,-1.4,-10,0.0027,0.008,0,-0.01
-0.001,-2.4,-20,-0.0096,0.014,0,0
0.001,-0.3,-30,-0.0128,-0.026,0.1,0.01
0.002,3.2,-20,0.0039,-0.04,0.2,-0.01
0.002,4.2,-20,0.0132,-0.026,-0.1,0.01
0.001,1.2,-10,0.0154,-0.005,-0.4,0.02
-0.003,-3.1,-10,0.0106,0.013,-0.4,0
-0.002,-7.1,-30,-0.0012,0.023,-0.1,-0.02
-0.001,-7,-40,-0.0044,0.018,0.1,-0.01
-0.001,-0.6,-50,-0.0072,-0.001,0.2,0
0.003,5.8,-50,0.0003,-0.01,0.3,0
0.002,8.6,-30,0.0071,-0.004,0,0.01
-0.004,-2.6,-20,0.0022,0.028,-0.3,0
-0.005,-5.5,-30,-0.0039,0.026,0,0
0.002,7.6,-20,-0.0011,-0.007,0.2,0
0.003,9.1,0,0.0009,-0.006,0,0
-0.002,-1.1,20,-0.0023,-0.009,-0.3,0
0.002,-4,10,0.0054,-0.006,0,0
-0.002,-6.3,0,-0.0002,0.002,-0.1,-0.01
-0.001,-6.7,-10,-0.005,-0.002,0.1,0
-0.001,-6.1,-20,-0.0051,-0.011,0.1,0
0.002,2.6,-40,0.0103,-0.003,0.3,0
0.002,6.7,-20,0.0006,0.02,0.1,0
0.002,5.6,0,-0.0074,0.004,-0.1,0
-0.002,1.4,10,-0.0086,-0.014,-0.2,0
-0.001,-1.5,10,0.0053,-0.021,-0.1,0
-0.001,-1.7,10,0.0093,-0.011,0,0
0.001,1.6,10,0.0064,0.019,0.1,-0.01
-0.004,-1.7,10,-0.0088,0.014,-0.1,0
0.004,3.9,10,0.0006,-0.018,0.2,0
-0.001,4.2,20,0.0075,-0.008,-0.2,0
-0.002,-3.2,20,0.0006,0.011,-0.3,0
0.004,1.1,10,0.0027,0.001,0.3,0
0.001,-4.3,20,-0.0041,0.026,-0.2,0
0.001,3.7,0,-0.0002,0.003,0,0
0.001,-0.3,0,0.0065,-0.008,0.1,0
-0.001,-1.8,0,-0.0063,-0.002,-0.1,0
0.001,6.9,0,0.0016,-0.049,0.3,0
0.004,10.3,10,0.0076,-0.042,0.2,0
0.001,1,50,0.0065,-0.005,-0.2,0
-0.001,-2.5,40,0.0032,0.002,-0.3,0
-0.001,-10.3,20,-0.0113,-0.013,-0.2,0
-0.003,-10.3,-30,0.0008,-0.046,0.1,0
0.002,-6.1,-40,0.0084,-0.038,0.4,-0.02
0.001,-0.5,-50,0.0055,-0.009,0.1,0
0.001,5.4,-10,-0.0036,-0.006,0,0
0.001,5.1,0,-0.0033,-0.012,-0.1,0.01
0.001,-2.2,0,0.0042,-0.007,-0.1,0
-0.001,-3.3,-10,-0.0053,-0.008,0,0
0.001,-2.6,-20,-0.0067,-0.017,0.1,-0.01
-0.002,-2.9,-40,0.0028,0.024,0,0
0.002,2.5,-40,-0.0104,0.004,0.2,0
0.001,3.5,-30,-0.0066,-0.019,0,0.01
-0.001,-1.7,-30,0.0069,-0.002,0,0
-0.002,-1.8,-30,0.0055,0.012,0,0
0.001,3.3,-30,-0.0105,-0.001,0.1,0
0.001,5.6,-20,-0.0055,-0.019,0.1,0
0.001,6.3,-10,0.0024,-0.022,0,0
-0.002,-4.1,0,-0.0031,0.023,0,0
0.001,2.8,-10,0.0013,0.014,0.1,0
-0.001,1.4,10,-0.0059,-0.013,0,0
-0.001,-5.8,0,0.0059,-0.005,-0.1,-0.01
-0.002,-6.6,-10,0.0036,0.002,0,0
0.001,-0.2,-20,0.0034,0.014,0.2,0.01
-0.001,2.3,-20,-0.0078,0.009,0.1,0
-0.001,0.5,-20,-0.0119,-0.015,-0.2,0.02
0.001,-1.8,-20,-0.0075,-0.031,-0.1,0
-0.001,-4,-20,-0.0015,-0.038,-0.2,0
-0.001,-4.9,-30,0.0077,-0.03,0,0
-0.001,-4.1,-40,0.0109,-0.015,0.1,-0.01
0.002,-1.1,-50,0.0099,0.018,0.1,0
0.002,-1.4,-50,0.0021,0.032,-0.1,0
-0.005,-3.8,-50,-0.0073,0.029,-0.3,0.01
0.005,10.4,-40,-0.0033,-0.018,0.3,0
0.004,10.5,-10,0.0114,-0.003,-0.1,0
-0.002,0.5,10,0.0052,0.026,-0.5,0
0.001,5,0,-0.0008,0.037,0.2,0
0.001,7.8,20,-0.002,0.035,0.1,0
0.002,6.8,40,-0.0092,0.021,-0.1,0
-0.001,-3.7,50,-0.0063,-0.032,-0.2,0
-0.001,-5,30,0.0084,-0.03,0,0
-0.002,-5.8,20,0.0075,0.003,-0.2,0.01
-0.001,-6.5,10,0.0063,0.013,0,-0.02
-0.001,1.7,-10,-0.0141,0,0.3,0
-0.003,-0.9,20,0.0075,-0.035,-0.2,0
0.001,-1,20,0.0124,-0.007,0,0
-0.002,-4.4,0,-0.007,0.026,-0.1,0
-0.001,-4.2,-10,-0.0076,0.004,-0.1,0.01
0.002,6.6,-10,-0.0023,-0.008,0.2,0
0.001,6.7,10,-0.0007,-0.017,0,0.01
-0.001,2.6,30,0.0071,-0.006,-0.2,0
-0.001,-1.9,20,-0.0065,-0.012,0,0
0.001,0.3,20,0.005,-0.017,0,0
-0.001,0.5,20,0.0056,-0.003,0,0
-0.001,-0.5,20,-0.0065,-0.012,0,0
-0.002,-3.6,10,0.0035,-0.023,-0.1,0
0.001,-1,0,0.0073,-0.005,0.1,0
-0.001,1.4,10,-0.0103,0.004,-0.1,0
-0.001,-9,-10,-0.0066,0.014,-0.2,-0.01
-0.012,-2.5,30,0.0057,-0.016,-0.6,0
-0.003,-2.7,20,0.0072,0.016,0,0
0.001,-0.4,10,-0.0042,0.019,0.2,-0.01
0.002,3.5,10,-0.0087,0.002,0.2,0
0.002,4.9,40,-0.0021,-0.032,0,0
-0.006,-8.3,30,-0.0001,-0.033,-0.1,0
0.004,2.9,0,0.0051,-0.015,0.2,0
0.006,3.2,10,0.0014,0.009,0.3,-0.01
-0.004,-6.8,10,-0.0034,0.007,-0.3,0
-0.002,-9,-10,-0.0048,-0.007,0,0
-0.003,-6.2,-40,-0.0023,-0.021,0.1,0
0.004,5.3,-50,0.0019,-0.022,0.4,0
-0.004,-3.4,10,0.0002,0.023,-0.2,0
0.002,5.2,0,0.0024,0.011,0.1,0
0.004,2.1,10,-0.0021,0.002,0.2,0
-0.002,-3.9,20,0.0002,-0.002,-0.3,0
-0.004,-8.1,-10,0.003,0.006,-0.1,0
0.001,-6.3,-30,0.0036,0.012,0.3,-0.02
0.004,6.4,-30,-0.0006,0.024,0.2,0
-0.003,-1.9,-10,-0.0025,0.016,-0.2,0
-0.001,-4.2,-20,0.0011,0.01,-0.1,0
0.003,3.3,-10,0.0011,0.01,0.1,0
-0.005,-2.8,-10,-0.0062,-0.01,-0.1,0
0.003,6,-10,-0.0012,-0.026,0.3,0
0.002,8.6,20,0.0031,-0.023,0,0
-0.002,-7.9,50,0.0006,0.025,-0.3,0
-0.003,-11,10,-0.0021,0.02,0,0
0.001,0.2,-50,0.0048,0.012,0.1,0.01
-0.001,3.3,-20,-0.0047,0.023,0,0
0.002,3.9,-10,-0.005,0.006,0,0
0.001,-3.7,-10,0.0043,-0.005,-0.1,0
-0.002,-4.3,-20,0.0043,0.003,0,-0.01
0.002,-2.3,-20,0.0041,0.01,0.2,-0.02
0.001,2.7,-20,-0.0013,0.017,0.1,0
-0.001,2.7,-10,-0.005,0.004,0,0
0.003,3.5,20,0.0002,-0.019,0,0
-0.004,-5.7,10,0.0038,-0.006,-0.2,0
-0.004,-2.8,-20,-0.0034,0.009,0,0
0.006,5.5,-20,-0.0038,-0.005,0.4,0
-0.003,-6.6,0,0.0003,-0.011,-0.3,0
-0.004,-9,-20,0.0002,-0.011,0,0
0.002,6.8,-30,0.003,-0.004,0.4,0
0.001,9.8,-20,0.0032,0,0,0.02
0.003,11.2,0,0.0028,0.005,0.1,0
0.002,8.6,20,0.0007,0.008,-0.2,0.01
-0.004,-0.1,30,-0.0021,0.007,-0.5,0
-0.002,-4.1,10,-0.003,-0.009,0,0
0.003,1,0,0.003,-0.013,0.1,0
-0.004,-4.7,0,0.0051,0.007,-0.2,0
0.005,5.5,-10,-0.0023,0.002,0.1,0
-0.006,-4,0,-0.003,-0.008,-0.3,0
0.001,3.5,-10,0.0036,-0.012,0.1,0
-0.003,-3.6,10,-0.0005,0.02,-0.1,0
0.002,1.9,0,-0.002,0.007,0.1,0
0.001,4.3,10,-0.003,0.013,0.1,0
0.002,4.3,20,-0.004,0.004,0,0
-0.003,-8.2,10,-0.0026,-0.024,-0.2,0
-0.003,-9.1,-10,0.0022,-0.025,0,0.01
0.004,5.9,-30,0.0084,0.008,0.3,0
0.001,6.5,-10,0.0072,0.027,-0.1,-0.01
0.002,4.1,10,-0.007,0.018,0.3,0.01
0.006,8.3,20,-0.0069,0.004,0.2,0
-0.005,-1.5,40,-0.0031,-0.014,-0.4,0
0.001,-4,0,0.0058,0.012,0,0
-0.003,-5,-10,0.0018,0.022,-0.1,0
0.002,2.9,-20,-0.0032,0.017,0.3,0
0.001,4.5,10,0,0.008,0,0
-0.003,-3.1,20,-0.007,0.003,-0.2,0
-0.002,-2.8,10,-0.0041,-0.01,0.1,-0.01
0.004,2.3,10,0.0006,-0.014,0.3,-0.01
-0.002,-3.3,20,0.0032,0.012,-0.1,0
-0.001,-1.6,0,-0.0053,0.005,0,0
0.002,2.9,0,-0.0012,-0.013,0.1,0
0.001,3.4,10,0.0025,-0.025,0,0
-0.001,-2.8,0,0.0051,-0.022,0,0
0.001,-1,-10,0.0062,-0.006,0.1,0
-0.002,0.7,0,-0.0046,0.007,-0.1,0
0.002,1.8,0,-0.0034,-0.003,0.1,0
0.001,-0.2,0,0.0042,-0.005,0.1,0
-0.004,-2.3,10,-0.0035,0.007,-0.2,0
0.001,0.4,10,-0.0023,-0.003,0.2,0
0.001,2.4,10,-0.0008,-0.006,0.1,0.01
-0.003,-5.3,10,0.0008,-0.005,-0.2,0
-0.002,-7.2,0,0.0015,-0.003,0,-0.02
0.002,1.9,-20,0.0038,0.013,0.2,0
0.001,5.8,10,-0.0017,0.021,0,0
0.002,5.6,20,-0.0028,0.018,-0.1,0.01
-0.006,-8.2,10,-0.005,-0.007,-0.3,0
0.004,3.1,-10,0.0013,-0.02,0.3,0
-0.001,4.7,0,0.0022,-0.015,0,-0.01
0.002,4,10,0.0049,-0.005,0,0
-0.006,-6.3,10,0.0036,0.02,-0.3,0
0.003,1.7,0,-0.0002,0.026,0.3,0
0.002,5.4,20,-0.0054,0.013,0,0
-0.002,-3.3,20,-0.0032,-0.026,-0.1,0
0.004,-0.7,20,0.0022,-0.028,0.4,-0.01
-0.001,-3.6,10,0.0019,0.011,-0.1,0
0.003,5.5,0,0.0051,0.015,0.1,0
-0.003,-1.4,20,-0.0011,0.027,-0.2,-0.01
-0.003,-2.6,20,-0.0056,-0.01,-0.2,0
0.001,0.4,10,0.0033,-0.019,0.1,0
-0.006,-6.4,10,0.0014,0.006,-0.3,0
0.004,3.8,-10,-0.0003,0.011,0.3,0
0.001,1.5,10,-0.0045,0.004,-0.3,0.02
-0.004,-5.1,0,-0.0024,-0.004,-0.3,0
0.007,4,-20,0.0061,0.01,0.3,0
-0.003,-5.3,-10,0.0038,0.034,-0.4,-0.01
-0.002,-9,-30,0.0001,0.037,0,-0.02
0.003,5.1,-40,-0.0024,0.023,0.3,0
0.003,6.1,-20,-0.0012,0.017,0,0
-0.006,-3.5,-10,-0.0011,0.012,-0.3,0
0.005,3.8,-20,0.0015,0.013,0.3,0
-0.003,-2.4,-10,-0.0021,0.013,-0.2,0
0.001,4.3,0,0.0016,0.002,0,0
-0.001,-2.6,10,-0.0028,0.007,-0.1,0
-0.003,-6.8,0,-0.0007,0,-0.1,0
0.001,1,-20,0.0041,0.011,0.2,0
0.002,5.5,-10,0.0015,0.021,0.1,0
-0.001,-3.5,0,-0.006,-0.027,-0.1,0
-0.001,-3.5,0,-0.0044,-0.036,0.1,-0.01
0.002,2.7,0,0.0105,-0.001,0,0
-0.001,-2.1,0,-0.002,0.02,-0.1,0
0.001,-3.8,-10,-0.0092,0.004,0,0.01
-0.002,-4.7,-10,-0.0075,-0.008,-0.2,0
0.003,1,-30,0.0063,0.011,0,0
0.003,3.7,-30,-0.0053,0.012,0.1,0
0.001,1.9,-20,-0.0071,-0.001,-0.2,0.02
-0.001,-2.9,-30,-0.0037,-0.019,0,0
0.001,3.5,-10,0.0063,-0.016,0.1,0
-0.004,-4.5,10,-0.0014,0.013,-0.4,0.01
0.004,1.5,-10,-0.0027,-0.003,0.3,0
-0.001,-3.1,-10,0.0026,-0.002,-0.1,-0.01
0.002,-2.1,-20,0.004,0.011,0,0
0.001,1.1,-20,-0.0017,0.017,0.2,0
0.005,6.5,-10,-0.0024,0.008,0.1,0
-0.005,-4.3,10,-0.002,-0.005,-0.3,0
0.004,4.3,0,0.0035,0.005,0.1,0
-0.003,-2.2,10,-0.0005,0.015,-0.2,0
0.001,1.2,0,-0.0068,-0.012,0.1,0
-0.002,-3.3,0,0.0019,-0.032,-0.1,0
0.001,-3.3,-10,0.0064,-0.023,0,0
-0.001,-2.5,-20,0.0065,-0.003,0,0
-0.005,-3.9,0,-0.0009,-0.014,-0.2,0
-0.001,-2.1,-10,0.0016,-0.014,0.2,-0.02
0.003,2.4,-10,-0.0015,-0.018,0.1,0
0.001,3.8,-10,-0.0008,-0.002,0.1,0
0.001,4.4,10,-0.0011,-0.006,0,0
-0.003,-2.3,20,-0.002,-0.018,-0.2,0
0.001,-1.2,0,0.0046,0.011,0,0
-0.001,-3.2,-20,-0.0068,0,0,0
-0.001,-3,-20,-0.0055,-0.011,0,0
0.002,1.5,-30,0.001,-0.019,0.2,0
0.001,1.6,-20,0.0042,-0.013,0,0
0.004,5.6,-10,-0.0015,-0.002,0.1,0
-0.003,-3.5,0,-0.0017,-0.01,-0.2,0
-0.001,-3.9,-20,0.0037,-0.008,0,0
0.001,-0.1,-30,0.0054,0.009,0.1,0
0.002,2.7,-20,-0.0031,0.016,0.1,0
-0.001,0.7,-10,-0.0071,0.004,-0.1,0
-0.002,-1.4,-20,-0.0059,-0.009,-0.1,0
0.005,3,-20,-0.0004,-0.021,0.2,0
-0.002,-2.5,-10,0.0008,-0.017,-0.2,0
-0.004,-4,-20,0.0004,-0.016,0,0
0.003,4.9,-20,0.0007,-0.014,0.4,0
0.002,8.3,0,0.0008,-0.013,0,0
-0.003,-3.2,20,0.0006,-0.009,-0.2,0
-0.001,2.7,-10,-0.0014,-0.011,0.1,0
0.001,2.4,0,-0.0008,0.005,0.1,0
-0.001,-3.5,10,0.0027,-0.017,-0.1,0
0.003,2.8,0,0.0031,-0.003,0.2,0
-0.002,-4,0,-0.0018,0.01,-0.1,0
0.003,2,0,-0.001,-0.005,0.2,0
-0.002,-3.2,-20,0.0012,0.006,-0.1,0
-0.003,-2.7,-40,-0.0008,0.015,0,0
0.001,3,-40,-0.0044,0.006,0.3,0
0.002,7.4,-20,-0.0031,-0.007,0.1,0
-0.003,-3.9,0,0.0021,-0.012,-0.3,0
-0.003,-6.1,-20,0.0048,0.003,0,0
0.002,-2.4,-30,0.0051,0.013,0.3,-0.01
0.002,3.1,-30,0.0009,0.023,0.1,0
0.001,-0.9,-30,0.004,0.029,0,0
-0.002,-2.2,-40,-0.0006,0.034,-0.1,0
0.002,4.8,-30,-0.0015,0.025,0.1,0
0.003,4.6,-10,-0.0017,0.003,0.3,0
0.002,6.4,10,0.0016,0.003,0,0
-0.004,-8.8,0,-0.0023,0.012,-0.2,0
0.004,3.7,-20,0.0026,0.006,0.3,0
-0.001,-2.7,-10,-0.0026,0.027,-0.1,0
-0.001,-2.6,-10,-0.0046,0.021,0.1,-0.01
0.002,2.3,-10,-0.0028,-0.008,0.1,0
-0.001,-4.3,-10,0.0009,-0.016,-0.3,0
-0.001,-11,-30,0.0063,-0.005,-0.2,0
-0.001,-8.3,-70,0.0011,0.01,0.3,0
0.001,1.5,-80,-0.0033,0.008,0.5,0
0.001,4.9,-30,-0.0029,-0.012,-0.2,0
-0.003,-3.9,-30,0.0032,-0.012,-0.2,0
-0.001,-4.2,-40,0.006,-0.003,0.1,-0.02
0.001,0.5,-40,0.0081,0.015,0.2,0
0.002,2.4,-40,0.0068,0.029,0.1,0.01
-0.001,1.1,-30,-0.0088,0.021,0,0
0.001,3.8,-20,-0.006,-0.013,0.1,0
0.002,4.7,-10,0.0022,-0.021,0,0
-0.002,-4,0,0.0055,0,-0.3,0
-0.002,-6.3,-10,0.0042,0.007,0,-0.01
0.003,1.4,-30,-0.0033,0.012,0.2,0
-0.001,-0.4,-20,-0.0047,-0.004,-0.1,0
0.001,-1.1,-30,0.0061,-0.004,0,0
-0.001,-2.4,-30,0.0045,0.013,-0.1,0
-0.002,-2.8,-40,-0.0006,0.017,0,0
0.002,3.1,-40,-0.0065,0.004,0.2,0
0.001,7.5,-20,-0.0009,-0.016,0.1,0
0.001,7.9,10,0.005,-0.006,0,0
0.002,7.1,20,0.0047,0.002,-0.1,0
-0.004,-5.7,30,0.0005,0.017,-0.3,0
0.003,2.7,0,-0.0041,0.006,0.2,-0.01
-0.002,-2.6,10,-0.002,-0.021,-0.1,0
-0.002,-3.8,-10,-0.0005,0,-0.1,0
0.001,3.8,-10,-0.0014,-0.012,0.1,0
-0.004,-5.4,10,-0.0018,-0.003,-0.4,0.01
-0.002,-7.2,-10,-0.0017,-0.008,0.1,0.01
-0.001,-4.9,-20,-0.0012,-0.01,0.3,-0.01
0.005,4.5,-20,0.0034,-0.006,0.3,0
0.001,2.9,0,-0.0033,-0.005,0.1,0.01
0.001,3.6,0,-0.0044,-0.01,0,0.01
-0.002,-4.4,0,0.0046,-0.005,-0.2,0
0.001,-4.2,-10,0.0045,0.01,0,0
0.001,9.2,0,-0.0024,-0.005,0.2,0
0.001,10.3,20,-0.0007,-0.008,-0.1,0
0.003,9,30,-0.0008,-0.009,-0.1,0
-0.003,-1.3,50,0.0008,-0.012,-0.4,0
0.003,-1.2,-70,-0.0097,-0.009,0.3,0
-0.001,3.5,-60,-0.0007,-0.026,0.2,0
-0.003,7.8,-40,0.0083,-0.005,0,0
0.002,8.3,-30,0.0068,0.006,0.1,0
-0.011,-2.5,0,0.0006,0.019,-0.3,0
-0.009,-0.4,-10,-0.0029,-0.001,-0.2,0
0.003,4.2,0,-0.0024,-0.01,0.2,0
-0.002,-0.8,20,0.007,-0.002,-0.2,0
-0.002,-2.9,10,0.0056,0.012,0,-0.01
-0.002,-5.7,-10,-0.0051,0.012,-0.1,0
-0.001,-6.2,-20,-0.0058,0.001,0,0
-0.001,-5.5,-30,-0.0007,-0.005,0,0
-0.002,-4.1,-40,0.0044,-0.002,0.1,-0.01
0.003,-1.4,-50,0.0086,0.011,0.2,-0.01
0.001,-1.3,-60,-0.0052,0.024,0,0
-0.002,-0.6,-50,0.0024,0.022,-0.1,0
-0.006,-1.8,-50,0.0009,0.025,0,0
0.004,5.9,-50,-0.0031,0.019,0.2,0
-0.005,1.3,-10,-0.0067,-0.013,-0.2,0
-0.001,-3.2,-10,0.0019,-0.029,-0.2,0
-0.001,-6.9,-20,0.006,-0.02,-0.1,0
-0.003,-8.8,-40,0.0051,-0.011,-0.1,0
-0.005,-8.8,-50,0.0029,-0.004,0.1,-0.01
0.004,3.4,-70,-0.0062,-0.009,0.3,0
0.002,9.5,-40,-0.0021,-0.03,0.1,0
0.001,8.7,-10,0.0024,-0.03,-0.1,0
-0.003,-1.6,10,0.0042,-0.006,-0.2,0
-0.002,-6.1,-10,-0.0044,-0.005,-0.1,0
-0.002,-6.7,-20,-0.0062,-0.013,0,0
0.005,5.7,-30,0.0049,-0.024,0.4,0
0.001,8.5,-10,0.0069,-0.012,-0.1,0.01
-0.003,-4.4,10,-0.0061,0.009,-0.3,0
-0.003,-7.1,0,-0.0116,-0.008,0,-0.01
-0.002,-3.5,-20,-0.0076,-0.039,0.2,0.01
-0.001,1.1,-20,-0.0013,-0.046,0.4,0.01
-0.003,-2.4,10,0.01,0.006,-0.2,0
-0.002,-3,0,0.0072,0.023,0.1,-0.02
-0.004,-1.8,-10,-0.0091,0.015,-0.1,0
0.006,3.2,-10,-0.0055,-0.028,0.2,0
-0.009,-4.8,-10,0.0036,-0.031,-0.3,0
0.003,2.7,-20,0.0061,-0.003,0.3,0
-0.004,-3.9,0,-0.0033,0.02,-0.3,0
-0.001,-6.6,-20,-0.011,-0.001,0,0.01
-0.002,-5.4,-30,-0.0102,-0.017,0.2,0
-0.002,0.4,-40,0.0056,-0.031,0.1,0
0.002,5.5,-20,0.0014,-0.001,0,0
-0.001,-2.2,-10,0.0021,-0.013,-0.1,0
0.002,-2.7,-10,0.0065,-0.005,0,-0.01
-0.002,-5.3,-30,0.0042,0.017,-0.1,0
0.002,1.7,-30,-0.0065,-0.011,0,0
0.001,1.7,-30,0.005,0.01,0,0
-0.002,0.2,-30,-0.0071,0.008,-0.1,0
0.003,3.6,-10,0.0086,-0.003,0,0
-0.002,-2.8,-10,-0.0065,0.012,-0.1,0
0.001,-2.8,-10,-0.0092,-0.002,0.2,0.02
0.002,2,-10,0.0085,-0.006,0.1,0
0.001,0.9,-10,0.0094,0.012,-0.2,0
-0.003,-2.7,-10,0.0008,0.02,-0.3,0
0.002,5.3,-10,-0.0023,-0.015,0.1,0
0.001,5.4,10,0.0044,-0.011,0,0
-0.001,-4.2,20,-0.0005,0.005,-0.3,0
-0.001,-9.1,0,-0.0052,-0.005,-0.1,0
-0.001,-10.7,-20,-0.0053,-0.012,-0.1,0
-0.001,-5.5,-50,0.0029,-0.019,0.2,0
0.003,2.1,-60,0.0087,-0.005,0.3,0
-0.001,0.9,-50,0.0001,0.02,-0.2,0
-0.004,-2.6,-50,-0.0093,0.006,-0.1,0
0.003,4.1,-50,-0.0022,-0.025,0.3,0
0.002,6.9,-20,0.0113,0,0,0
-0.003,-1.9,-10,0.0022,0.028,-0.3,0
-0.001,-6.4,-20,-0.0092,0.021,-0.1,-0.01
-0.001,-6.4,-30,-0.0084,0.008,0.1,-0.01
0.001,6.2,-30,0.0001,-0.008,0.4,0
-0.001,-5.6,0,-0.0011,-0.008,-0.1,0
-0.002,-5,-20,0.0044,-0.003,0,0
0.001,1.4,-30,-0.0063,-0.008,0.1,0
0.001,1.9,-30,-0.0058,-0.017,0,0.02
-0.002,-0.6,-30,0.0029,-0.022,-0.1,-0.01
-0.002,-1.5,-30,0.0039,0.012,-0.1,0
0.001,0.6,-30,-0.008,0.007,0.1,0
-0.001,1.2,-30,-0.0069,-0.014,0,0
0.003,4.2,-20,0.0111,-0.005,0.1,0
-0.002,-3.6,-10,-0.008,0.012,-0.1,0.01
0.001,4.8,-20,0.0036,-0.018,0.2,0
0.002,8,-10,0.0076,-0.005,0.1,0
-0.001,5.6,20,-0.0014,0.008,-0.1,0
0.001,4.1,40,-0.0014,0.001,0,0
-0.001,-5.9,30,-0.0027,-0.01,-0.1,0
-0.002,-6.6,20,0.001,-0.014,0,0
0.003,-4.6,10,0.0063,-0.007,0.1,0
-0.001,-5,-10,-0.0021,0.009,0,0
-0.001,-5,-20,-0.0098,0,0.1,-0.01
0.002,5.8,-20,0.0053,-0.012,0.4,0
0.002,9.4,0,0.0091,0.014,-0.1,0.01
-0.001,0.3,30,-0.0069,0.022,-0.2,0
-0.001,-5.7,10,0.001,-0.001,-0.1,0
-0.001,-6.4,0,0.0022,0.002,0,-0.01
0.001,-5.7,-10,0.0006,0.005,0.1,0
-0.002,-5.4,-20,-0.0024,0.004,0,0
0.001,-1.4,-30,-0.0073,-0.009,0.2,0
0.001,3,-20,0.0102,-0.004,0,0
0.001,-0.5,-10,-0.0069,0.006,-0.1,0
-0.003,-2.9,-10,-0.0013,-0.004,-0.3,0.01
-0.002,-5.5,-30,-0.0096,-0.016,-0.1,0.01
0.004,1,-40,0.0093,-0.024,0.3,0
-0.003,-3.3,-40,-0.0106,-0.009,-0.1,-0.01
-0.001,-0.3,-40,-0.0054,-0.031,0.2,0.01
0.001,3.3,-40,0.001,-0.034,0.3,0
-0.003,-2.6,-20,0.0064,0.002,-0.3,0
0.001,2.6,-40,-0.0001,-0.004,0.2,0
0.001,6,-30,0.0033,-0.001,0.2,0
0.001,9.2,10,0.0021,0.021,0,0
0.001,3.9,50,-0.0068,-0.002,0,0.01
-0.001,-0.3,50,0.0046,0.015,0.1,0
0.001,2.3,50,-0.0005,0.019,0.2,-0.01
0.002,3.3,60,-0.0072,0.005,0,0
-0.001,1.2,70,-0.0044,-0.011,-0.1,0
0.002,-2.8,70,0.0064,-0.008,-0.2,0.01
-0.003,-8.8,50,0.0038,0.007,-0.3,0
0.001,-11.7,40,0.001,0.01,0,0.02
0.002,2.2,0,0.0023,-0.002,0.3,0
0.002,4.7,10,0.0013,0.005,0,0
-0.002,-6.7,0,0.0002,0,-0.1,0
-0.001,-5.8,-30,-0.0028,0.001,0,0
0.001,-0.9,-50,-0.0051,-0.012,0.3,-0.02
0.006,8,-40,0.0032,-0.017,0.3,0
-0.008,-5.7,-10,0.0003,0.014,-0.5,-0.01
0.001,-5.1,-40,-0.0113,-0.009,0.3,0
0.001,3.5,-40,-0.0021,-0.027,0.3,0
0.002,7.9,-20,0.0073,-0.021,0,0.01
0.002,5.5,-10,0.0076,-0.003,-0.2,-0.01
